train_number,train_name,station_name,departure,source,destination
12908,Maharashtra Sampark Kranti Express,DELHI H NIZAMUDDIN,21:35:00,NA,NA
41077,Chennai Beach Velachery EMU,CHENNAI BEACH,13:45:00,NA,NA
59708,SURATGARH - ANUPGARH Passenger,SURATGARH JN,08:10:00,NA,NA
12205,New Delhi-Dehradun AC Express,NEW DELHI,23:55:00,NA,NA
58407,Khurda Puri Passenger,KHURDA ROAD JN,07:00:00,NA,NA
54375,Prayag Jaunpur Passenger,PRAYAG,06:35:00,NA,NA
52972,Mhow Ujjain Passenger,Mhow,18:25:00,NA,NA
52531,Sakri Nirmali Pass,SAKRI JN,18:30:00,NA,NA
18003,Jhargram Purulia Express,JHARGRAM,10:50:00,NA,NA
13416,Patna-Malda Express,PATNA JN,21:45:00,NA,NA
19151,PALANPUR - GANDHIDHAM Exp,PALANPUR JN,14:55:00,NA,NA
59603,Ajmer Udaipur Passenger,AJMER JN,08:00:00,NA,NA
17311,CHENNAI CENT - VASCO DA GAMA Exp,CHENNAI CENTRAL,14:10:00,NA,NA
13239,Patna Mathura Express,PATNA JN,11:50:00,NA,NA
52296,Lal Kuan Bareilly Passenger,CHHAPRA,18:00:00,NA,NA
52458,Shimla Kalka Passenger,Shimla,14:25:00,NA,NA
56841,Tiruchchirapalli Erode Passenger,TIRUCHIRAPPALLI,06:45:00,NA,NA
9742,Delhi Sarai Rohilla - Rewari (Daily) Special,DELHI SARAI ROHILLA,11:00:00,NA,NA
17312,VASCO DA GAMA - CHENNAI CENT Exp,VASCO DA GAMA,14:30:00,NA,NA
19026,Bhavnagar Surat (Slip) Express,MAHUVA JN,19:25:00,NA,NA
53214,Mughal Sarai Buxar Passenger,MUGHAL SARAI JN,05:10:00,NA,NA
53402,Malda Town- Sahibganj Passenger,MALDA TOWN,16:20:00,NA,NA
63550,Koderma Dhanbad Passenger MEMU,KODERMA,07:20:00,NA,NA
11046,DHANBAD - KOLHAPUR CSMT Deekshabhoomi Exp,DHANBAD JN,13:45:00,NA,NA
41083,Chennai Beach Velachery EMU,CHENNAI BEACH,15:15:00,NA,NA
13304,Dhanbad InterCity Express,RANCHI,18:15:00,NA,NA
59233,Surendranagar Bhavnagar Passenger,SURENDRANAGAR,09:25:00,NA,NA
59151,Nadiad Modasa Passenger,NADIAD JN,18:25:00,NA,NA
12890,YESVANTPUR - TATANAGAR SF Exp,YESVANTPUR JN,08:30:00,NA,NA
59269,Palitana Bhavnagar Passenger,Palitana,20:15:00,NA,NA
63249,Patna Gaya Passenger MEMU,PATNA JN,14:30:00,NA,NA
13202,MUMBAI LTT - RAJENDRA NAGAR PATNA Janta Exp,LOKMANYA TILAK TERM,22:15:00,NA,NA
55032,Lucknow Gonda Passenger,LUCKNOW JN,16:50:00,NA,NA
56892,Karaikkudi Thiruvarur Passenger,Karaikkudi Junction,14:00:00,NA,NA
56763,Tirunelveli Tiruchendur Passenger,TIRUNELVELI,09:35:00,NA,NA
56619,Shoranur Nilambur Passenger,SHORANUR JN,17:15:00,NA,NA
56766,Tiruchendur Tirunelveli Passenger,Tiruchendur,18:00:00,NA,NA
56003,Arakkonam Chengalpattu Passenger,ARAKKONAM,05:50:00,NA,NA
56762,Tiruchendur Tirunelveli Passenger,Tiruchendur,07:20:00,NA,NA
55514,Jaynagar Samastipur Passenger,JAYNAGAR,07:00:00,NA,NA
56723,Madurai Rameswaram Passenger,MADURAI JN,06:15:00,NA,NA
53062,Hatia Barddhaman Passenger,HATIA,07:55:00,NA,NA
56722,Rameswaram Madurai Passenger,RAMESWARAM,00:05:00,NA,NA
54404,Meerut City Khurja Passenger,MEERUT CITY,10:10:00,NA,NA
16085,Arakkonam-Jolarpettai Express,ARAKKONAM,18:05:00,NA,NA
14217,Unchahar Express,ALLAHABAD JN,14:15:00,Allahabad Junction,Chandigarh
56765,Tirunelveli Tiruchendur Passenger,TIRUNELVELI,18:15:00,NA,NA
63212,Patna-Jhajha Passenger MEMU,PATNA JN,14:30:00,NA,NA
56393,Kottayam Kollam Passenger,KOTTAYAM,17:45:00,NA,NA
40017,Chennai Beach Tambaram EMU(12 Car),CHENNAI BEACH,08:05:00,NA,NA
55552,Hajipur-Barauni Passenger,HAJIPUR JN,18:45:00,NA,NA
55316,Kashipur Lalkuan Passenger,KASHIPUR,05:40:00,NA,NA
18478,Utkal Express,HARIDWAR JN,06:00:00,NA,NA
22111,Bhusaval Nagpur (Triweekly) Express,BHUSAVAL JN,05:35:00,NA,NA
63167,JASIDIH BAIDYANATH PASS,JASIDIH JN,22:50:00,NA,NA
12911,Valsad-Haridwar Exp,VALSAD,15:40:00,NA,NA
56704,DINDIGUL - TIRUCHCHIRAPALI PASSENGER,DINDIGUL JN,06:15:00,NA,NA
58606,Tatanagar Kharagpur Passenger,TATANAGAR JN,09:00:00,NA,NA
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,KOCHUVELI,12:50:00,NA,NA
41051,Chennai Beach Velachery EMU,CHENNAI BEACH,09:50:00,NA,NA
18474,JODHPUR - PURI Express,JODHPUR JN,13:55:00,NA,NA
54783,Fazilka Rewari Passenger,Fazilka,08:30:00,NA,NA
55323,MORADABAD - RAMNAGAR PASSENGER,MORADABAD,20:50:00,NA,NA
53626,Gaya Kiul Passenger,GAYA JN,07:20:00,NA,NA
18615,HOWRAH - HATIA Kriya Yoga Express,HOWRAH JN,22:20:00,NA,NA
63228,Baxur Patna Passenger MEMU,BUXAR,18:40:00,NA,NA
12513,SECUNDERABAD - GUWAHATI Exp,SECUNDERABAD JN,07:30:00,NA,NA
54046,Jind Firozpur Passenger,FIROZPUR CANT,14:05:00,NA,NA
13201,RAJENDRA NAGAR PATNA - MUMBAI LTT Janta Exp,RAJENDRA NAGAR BIHAR,23:30:00,NA,NA
34431,Sonarpur Sealdah Local,Sonarpur Junction,18:04:00,NA,NA
22132,MANDUADIH - PUNE Gyan Ganga Exp,MANDUADIH,04:35:00,NA,NA
15632,Guwahati Barmer Express Slip,GUWAHATI,10:45:00,NA,NA
12810,HOWRAH - MUMBAI CST SF Mail (via NAGPUR),HOWRAH JN,20:15:00,NA,NA
13141,Testa Torsa Express,KOLKATA SEALDAH,13:40:00,Sealdah,Haldibari
54032,JIND - DELHI PASSENGER,JIND JN,07:45:00,NA,NA
55001,Gorakhpur Ayodhya Passenger,GORAKHPUR JN,07:00:00,NA,NA
22131,PUNE - MANDUADIH Gyan Ganga Exp,PUNE JN,16:15:00,NA,NA
56873,Villupuram Mayiladuthurai Passenger,VILLUPURAM JN,05:30:00,NA,NA
22846,HATIA - PUNE SF Exp,HATIA,20:00:00,NA,NA
12346,GUWAHATI - HOWRAH Saraighat SF Exp,GUWAHATI,12:45:00,NA,NA
19054,MUZAFFARPUR - SURAT Exp,MUZAFFARPUR JN,19:30:00,NA,NA
16042,Alappuzha-Chennai Express,ALLEPPEY,16:05:00,NA,NA
18048,VASCO-DA-GAMA - HOWRAH Amaravati Exp,VASCO DA GAMA,07:10:00,NA,NA
56963,KULEM - VASCO DA GAMA Passenger,KULEM,12:20:00,NA,NA
17609,PATNA - PURNA Exp,PATNA JN,23:10:00,NA,NA
55536,Darbhanga Katihar Passenger,DARBHANGA JN,03:30:00,NA,NA
22824,NEW DELHI - BHUBANESWAR Rajdhani Exp (Via Bokaro),NEW DELHI,17:20:00,NA,NA
58809,Ramtek itwari Passenger,Ramtek,07:30:00,NA,NA
16779,TIRUPATI - RAMESWARAM Exp,TIRUPATI MAIN,13:35:00,NA,NA
16517,Yeshvantapur-Kannur Express,YESVANTPUR JN,20:35:00,NA,NA
51913,DELHI - SAHARANPUR Passenger,OLD DELHI,18:05:00,NA,NA
47167,Falaknuma Lingampalli MMTS,KACHEGUDA FALAKNUMA,19:35:00,NA,NA
53345,CHOPAN - ALLAHABAD Passenger,CHOPAN,04:20:00,NA,NA
12338,Shantiniketan Express,BOLPUR SHANTINIKETAN,13:10:00,NA,NA
57641,SOLAPUR - GADAG PASSENGER,SOLAPUR JN,11:50:00,NA,NA
63253,Patna Gaya Passenger MEMU,PATNA JN,18:30:00,NA,NA
16333,VERAVAL - TRIVANDRUM Exp,VERAVAL,03:00:00,NA,NA
22836,Puri-Shalimar weekly superfast express,PURI,22:15:00,NA,NA
51701,JABALPUR - REWA Passenger,JABALPUR,07:30:00,NA,NA
52463,Kangra Valley Rail Passenger,PATHANKOT,04:00:00,NA,NA
16345,MUMBAI LTT - TRIVANDRUM Netravati Exp,LOKMANYA TILAK TERM,11:40:00,NA,NA
56205,Nanjangud Mysore Passenger,NANJANGUD TOWN,10:45:00,NA,NA
54462,BAREILLY - BANDIKUI Passenger,BAREILLY,20:25:00,NA,NA
41064,VLCY MSB LOCAL,Velachery,12:40:00,NA,NA
54461,BANDIKUI - BAREILLY Passenger,BANDIKUI JN,14:50:00,NA,NA
52506,Narkatiaganj Bhikhna Thori Passenger,NARKATIAGANJ JN,16:00:00,NA,NA
16334,TRIVANDRUM - VERAVAL Exp,TRIVANDRUM CENTRAL,15:15:00,NA,NA
19314,Patna Indore Express,RAJENDRA NAGAR BIHAR,11:10:00,NA,NA
16533,BHAGAT KI KOTHI - BANGALORE CITY Exp,BHAGAT KI KOTHI,05:33:00,NA,NA
59801,Kota Jaipur Passenger,KOTA JN,23:45:00,Kota Junction,Jaipur
54324,SITAPUR - BURHWAL Passenger,SITAPUR CANT,12:35:00,NA,NA
14265,Varanasi-Ramnagar Express Slip,VARANASI JN,08:30:00,NA,NA
53343,NSCB GOMOH - CHOPAN Passenger,GOMOH JN,05:40:00,NA,NA
12857,Tamralipta Express,HOWRAH JN,06:40:00,Howrah Junction,Digha Flag Stn
16526,BANGALORE - KANNIYAKUMARI Island Exp,BANGALORE CITY JN,21:40:00,NA,NA
19771,Jaipur - Amritsar Express,JAIPUR,20:10:00,NA,NA
47176,Lingampalli Falaknuma MMTS,LINGAMPALLI,08:30:00,NA,NA
56864,Puducherry-Villupuram Passenger,Puducherry,16:00:00,NA,NA
51612,BINA - KOTA Passenger,BINA JN,10:45:00,NA,NA
54333,Varanasi Lucknow Passenger,VARANASI JN,04:10:00,NA,NA
56706,MADURAI - VILLUPURAM PASSENGER,MADURAI JN,00:45:00,NA,NA
58203,Gevra Raipur Passenger,Gevra Road,05:40:00,NA,NA
54804, AHMEDABAD - JODHPUR Passenger,AHMEDABAD JN,06:15:00,NA,NA
52286,Chhapra Thawe Passenger,CHHAPRA,12:25:00,NA,NA
11271,ITARSI - BHOPAL Vindhyachal Exp,ITARSI JN,16:20:00,NA,NA
16222,Kaveri Express,CHENNAI CENTRAL,21:30:00,NA,NA
19152,GANDHIDHAM - PALANPUR Exp,GANDHIDHAM BG,05:45:00,NA,NA
56512,Marikuppam Bangarpet passenger,Marikuppam,20:50:00,NA,NA
51821,JHANSI - KHUJURAHO Passenger,JHANSI JN,07:10:00,NA,NA
41011,Chennai Beach Velachery EMU,CHENNAI BEACH,06:15:00,NA,NA
54007,ROHTAK - PANIPAT - JIND Passenger (UnReserved),ROHTAK JN,09:30:00,NA,NA
57123,Bhadrachalam Sirpur Kagaznagar Passenger,Bhadrachalam Road,05:45:00,NA,NA
54034,JIND - DELHI Pass,JIND JN,15:55:00,NA,NA
15035,Uttarakhand Sampark Kranti Express,OLD DELHI,16:00:00,NA,NA
16788,JAMMU ERODE - TIRUNELVELI Link Exp,ERODE JN,08:50:00,NA,NA
56381,Ernakulam Kayankulam Passenger,ERNAKULAM JN,10:00:00,NA,NA
52251,SITAPUR - AISHBAGH PASSENGER,SITAPUR,17:00:00,NA,NA
54392,MORADABAD  -  ALIGARH PASSENGER,MORADABAD,17:25:00,NA,NA
18610,MUMBAI LTT - RANCHI Exp,LOKMANYA TILAK TERM,15:50:00,NA,NA
17401,Tirupati-Narsapur Express Slip,TIRUPATI MAIN,19:40:00,NA,NA
54819,JAISALMER - JODHPUR PASSENGER,JAISALMER,07:30:00,NA,NA
54564,Firozpur Bhatinda Passenger,FIROZPUR CANT,17:30:00,NA,NA
15959,HOWRAH - DIBRUGARH Kamrup Exp,HOWRAH JN,17:35:00,NA,NA
24370,Triveni Express Slip,BAREILLY,12:00:00,NA,NA
56214,TIRUPATI - CHAMARAJANAGAR Fast Passenger,TIRUPATI MAIN,20:55:00,NA,NA
43506,Tiruttani Chennai Central Local,TIRUTTANI,09:40:00,NA,NA
16519,JOLARPETTAI - BANGALORE Exp,JOLARPETTAI,04:25:00,NA,NA
55342,BTE KSJ PASS,BHARATPUR JN,05:35:00,NA,NA
13157,KOLKATA CHITPUR - MUZAFFARPUR Tirhut Exp,KOLKATA CHITPUR,20:55:00,NA,NA
55111,Siwan Thawe Passenger,SIWAN JN,16:00:00,NA,NA
12546,MUMBAI LTT - RAXAUL Karmabhoomi Exp,LOKMANYA TILAK TERM,11:20:00,NA,NA
47191,Lingampalli Falaknuma MMTS,LINGAMPALLI,19:15:00,NA,NA
19115,MUMBAI BANDRA - BHUJ Sayaji Nagari Exp,MUMBAI BANDRA TERMINUS,14:50:00,NA,NA
53207,Islampur Buxar Passenger,Islampur,14:05:00,NA,NA
18452,PURI - HATIA Tapaswini Exp,PURI,20:40:00,NA,NA
25716,Garib Nawaz Express,KATIHAR JN,01:05:00,NA,NA
54323,BURHWAL - SITAPUR CANT PASSENGER,BURHWAL,15:45:00,NA,NA
41105,Chennai Beach Velachery EMU,CHENNAI BEACH,18:05:00,NA,NA
56703,TIRUCHCHIRAPALI  - DINDIGUL PASSENGER,TIRUCHIRAPPALLI,18:00:00,NA,NA
52266,Nepalganj Gonda Passenger,Nepalganj Road,17:40:00,NA,NA
54396,NAJIBABAD - MORADABAD PASSENGER,NAJIBABAD JN,04:00:00,NA,NA
54268,Varanasi Mughal Sarai Passenger,VARANASI JN,07:25:00,NA,NA
52941,GANDHIGRAM - SBI-BTD PASSENGER,GANDHIGRAM,09:00:00,NA,NA
17225,Amaravati Express,VIJAYAWADA JN,18:55:00,NA,NA
63210,PATNA - JHAJHA Passenger,PATNA JN,11:35:00,NA,NA
37855,Howrah-Barddhaman Local,HOWRAH JN,14:46:00,NA,NA
52072,MAVLI - BARI SADRI PASSENGER,MAVLI JN,09:40:00,NA,NA
57593,Kacheguda Nanded Passenger,KACHEGUDA,14:00:00,NA,NA
55609,DBB - FKM FAST PASSENGER,DHUBRI,06:00:00,NA,NA
14013,Sadbhavna Express,SULTANPUR,15:30:00,NA,NA
51671,ITARSI - KATNI Fast Passenger,ITARSI JN,05:45:00,NA,NA
52405,Hanumangarh Suratgarh Passenger,Sadulpur Junction,07:05:00,NA,NA
12735,SECUNDERABAD - YESVANTPUR Garib Rath Exp,SECUNDERABAD JN,19:15:00,NA,NA
57271,Rayagada Passenger,VIJAYAWADA JN,21:00:00,NA,NA
53346,ALLAHABAD - CHOPAN Passenger,ALLAHABAD JN,14:50:00,NA,NA
43552,Tiruttani Arakkonam EMU,TIRUTTANI,04:55:00,NA,NA
58111,TATANAGAR - ITWARI Passenger,TATANAGAR JN,06:30:00,NA,NA
56383,Ernakulam Kayankulam Passenger,ERNAKULAM JN,18:00:00,NA,NA
16723,CHENNAI EGMORE - TRIVANDRUM Anantapuri Exp,CHENNAI EGMORE,19:15:00,NA,NA
9221,Porbandar Secunderabad Weekly Special,PORBANDAR,23:50:00,NA,NA
18406,AHMEDABAD - PURI Exp,AHMEDABAD JN,18:00:00,NA,NA
47125,Hyderabad Lingampalli MMTS,HYDERABAD DECCAN,21:50:00,NA,NA
16507,BHAGAT KI KOTHI - BANGALORE Exp,BHAGAT KI KOTHI,05:33:00,NA,NA
55015,Sonpur-Narkatiaganj Passenger,SONPUR JN,18:30:00,NA,NA
16505,GANDHIDHAM - BANGALORE Exp,GANDHIDHAM BG,09:00:00,NA,NA
12560,Shiv Ganga Express,NEW DELHI,18:45:00,New Delhi,Manduadih
55610,FKM - DBB FAST PASSENGER,FAKIRAGRAM JN,02:30:00,NA,NA
15632,GUWAHATI - BARMER Exp,GUWAHATI,10:45:00,NA,NA
15227,YESVANTPUR - MUZAFFARPUR Weekly Exp,YESVANTPUR JN,23:55:00,NA,NA
18625,Patna-Hatia Super Express,PATNA JN,11:40:00,NA,NA
18030,KOLKATA SALIMAR - MUMBAI LTT [Kurla] Exp,KOLKATA SHALIMAR,15:00:00,NA,NA
40701,Chennai Beach Tirumalpur EMU,CHENNAI BEACH,07:05:00,NA,NA
16508,BANGALORE - BHAGAT KI KOTHI Exp,BANGALORE CITY JN,21:55:00,NA,NA
38443,Howrah Panskura EMU,HOWRAH JN,16:15:00,NA,NA
53623,JHAJHA - GAYA Passenger,JHAJHA,13:00:00,NA,NA
34858,Sealdah-Diamond Harbour Local,KOLKATA SEALDAH,07:25:00,NA,NA
15015,GORAKHPUR - YESVANTPUR Exp,GORAKHPUR JN,06:45:00,NA,NA
18201,Durg-Nautanwa (via Varanasi)Express,DURG,19:40:00,NA,NA
19259,KOCHUVELI - BHAVNAGAR Exp,KOCHUVELI,15:15:00,NA,NA
56313,Tiruvananthapuram Nagercoil Passenger,TRIVANDRUM CENTRAL,18:00:00,NA,NA
57541,Nagarsol Nanded Passenger,NAGARSOL,07:30:00,NA,NA
16337,OKHA - ERNAKULAM Exp,OKHA,02:00:00,NA,NA
59473,ADI - PTN PASSENGER,AHMEDABAD JN,03:30:00,NA,NA
58866,Jabalpur Balaghat Passenger,JABALPUR,10:55:00,NA,NA
59707,ANUPGARH - SURATGARH Passenger,ANUPGARH,10:35:00,NA,NA
14853,Marudhar Express,VARANASI JN,17:20:00,Varanasi Junction,Jodhpur Junction
15024,YESVANTPUR - GORAKHPUR Exp,YESVANTPUR JN,23:40:00,NA,NA
12841,Coromandel Express,HOWRAH JN,14:50:00,NA,NA
13351,DHANBAD - ALAPPUZHA Exp,DHANBAD JN,10:50:00,NA,NA
12928,Vadodara - Mumbai Central Express,VADODARA JN,22:40:00,NA,NA
14055,DIBRUGARH - OLD DELHI Brahmaputra Exp,DIBRUGARH,23:10:00,NA,NA
15022,Bhojpuri Express,GORAKHPUR JN,13:40:00,NA,NA
56733,MADURAI - SENGOTTAI  PASSENGER,MADURAI JN,11:25:00,NA,NA
54605,Hisar Ludhiana Passenger,Hisar,07:00:00,NA,NA
18107,ROURKELA - KORAPUT Exp,ROURKELA,16:45:00,NA,NA
6007,Chennai Central-Kollam SF Special,CHENNAI CENTRAL,15:15:00,NA,NA
19066,BHAGAT KI KOTHI - MUMBAI BANDRA Exp,BHAGAT KI KOTHI,19:24:00,NA,NA
12697,Chennai-Thiruvananthapuram Express,CHENNAI CENTRAL,15:15:00,NA,NA
12007,CHENNAI CENT - MYSORE Shatabdi Express,CHENNAI CENTRAL,06:00:00,NA,NA
56212,Chamrajnagar Passenger,MYSORE JN,18:45:00,NA,NA
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,CHENNAI CENTRAL,18:15:00,NA,NA
19710,KAMAKHYA - JAIPUR Kavi Guru Exp,KAMAKHYA,19:15:00,NA,NA
55033,Sitapur Gonda Passenger,GONDA JN,00:00:00,NA,NA
55542,Phulwaria Hajipur Passenger,Bathua Bazar,05:00:00,NA,NA
19047,SURAT - BHAGALPUR Tapti Ganga Exp,SURAT,09:35:00,NA,NA
16382,Kanniyakumari-Mumbai CST Express,KANYAKUMARI,05:30:00,NA,NA
16506,BANGALORE - GANDHIDHAM Exp,BANGALORE CITY JN,21:55:00,NA,NA
4011,Sainagar Shirdi - H. Nizamuddin (Weekly) Special,SAINAGAR SHIRDI,10:00:00,NA,NA
17310,VASCO DA GAMA - YESVANTPUR Exp,VASCO DA GAMA,20:45:00,NA,NA
41071,Chennai Beach Velachery EMU,CHENNAI BEACH,12:35:00,NA,NA
51147,Badnera Amravati Passenger,BADNERA JN,19:50:00,NA,NA
12497,Shan-e-Punjab Express,NEW DELHI,06:40:00,NA,NA
56650,Kannur Coimbatore Fast Passenger,KANNUR,05:45:00,NA,NA
52279,Kaptanganj Thawe Passenger,Thawe Junction,19:50:00,NA,NA
12117,Mumbai LTT- Manmad Express,LOKMANYA TILAK TERM,15:00:00,NA,NA
13134,Varanasi- Sealdah Express,VARANASI JN,08:40:00,NA,NA
47131,Lingampalli Hyderabad MMTS,LINGAMPALLI,08:40:00,NA,NA
14519,Kissan Express,OLD DELHI,14:55:00,NA,NA
42408,Sullurpetta Chennai Central EMU,SULLURUPETA,11:10:00,NA,NA
22610,Palghat Mangalore Intercity,PALAKKAD,07:25:00,NA,NA
13011,InterCity Express,HOWRAH JN,15:25:00,NA,NA
55520,Jaynagar Darbhanga Passenger,JAYNAGAR,17:20:00,NA,NA
51154,Bhusaval Mumbai Passenger,BHUSAVAL JN,07:05:00,NA,NA
13330,Ganga Damodar Express,PATNA JN,23:30:00,NA,NA
16307,Executive Express,ALLEPPEY,15:00:00,NA,NA
13152,JammuTawi-Kolkata Chitpur Express,JAMMU TAWI,19:00:00,NA,NA
2086,Churu - Jaipur Passenger Spl (MG),Churu,05:15:00,NA,NA
41109,Chennai Beach Velachery EMU,CHENNAI BEACH,18:25:00,NA,NA
63232,Buxar Patna Passenger,BUXAR,06:30:00,NA,NA
25014,Corbett Park Link Express,RAMNAGAR,21:55:00,NA,NA
56225,Bangalore Tumkur Passenger,BANGALORE CITY JN,13:40:00,NA,NA
12612,H Nizamuddin-Chennai Garib Rath Express,DELHI H NIZAMUDDIN,16:00:00,NA,NA
6839,Tiruchirappalli Karaikkudi Passenger Special,TIRUCHIRAPPALLI,15:55:00,NA,NA
58542,Koraput Rayagada Passenger,KORAPUT,05:30:00,NA,NA
47208,Hyderabad Falaknuma MMTS,HYDERABAD DECCAN,09:50:00,NA,NA
4742,Hisar - Sirsa Passenger Special,Hisar,04:20:00,NA,NA
40033,Chennai Beach TambaramEMU (12 car),CHENNAI BEACH,09:16:00,NA,NA
54331,Lucknow Balamau Passenger,LUCKNOW,17:05:00,NA,NA
12164,DADAR - CHENNAI EGMORE SF Exp,CHENNAI EGMORE,06:50:00,NA,NA
53428,KIUL JAMALPUR PASS,KIUL JN,05:30:00,NA,NA
53203,Patna Buxar Passenger,PATNA JN,05:40:00,NA,NA
52978,Mhow-Indore Passenger,Mhow,09:10:00,NA,NA
47148,Lingampalli Hyderabad MMTS,LINGAMPALLI,22:10:00,NA,NA
55311,MORADABAD - KASHIPUR PASSENGER,MORADABAD,13:35:00,NA,NA
57657,Manuguru Kazipet Passenger,Manuguru,06:30:00,NA,NA
51098,Panvel Diva Passenger,PANVEL,04:45:00,NA,NA
25036,Ramnagar Delhi Link Express,RAMNAGAR,09:50:00,NA,NA
55117,Siwan Bhatni Passenger,SIWAN JN,09:20:00,NA,NA
57135,Nagpur Kazipet Passenger,NAGPUR,20:00:00,NA,NA
8785,Durg Dalli Rajhara Pass,DURG,15:30:00,NA,NA
47122,Hyderabad Lingampalli MMTS,HYDERABAD DECCAN,20:00:00,NA,NA
57232,Kakinada Port Vijayawada Passenger,Kakinada Port,04:40:00,NA,NA
13503,Sealdah-Asansol InterCity Express,KOLKATA SEALDAH,16:40:00,NA,NA
55243,Barauni-Sonpur Passenger,BARAUNI JN,06:00:00,NA,NA
15707,Amrapali Express,KATIHAR JN,23:30:00,NA,NA
55729,Katihar Radhikapur Passenger,KATIHAR JN,14:25:00,NA,NA
16115,Chennai Egmore Puducherry Express,CHENNAI EGMORE,18:10:00,NA,NA
12177,Chambal Express,HOWRAH JN,17:45:00,Howrah Junction,Mathura Junction
52920,Ahmedabad Himmatnagar Passenger,AHMEDABAD JN,08:50:00,NA,NA
16313,Executive Express,ERNAKULAM JN,16:20:00,NA,NA
41066,Velachery Chennai Local,Velachery,13:00:00,NA,NA
52969,Ujjain Fatehabad Passenger,UJJAIN JN,16:50:00,NA,NA
57518,Tandur Bolarum Passenger,TANDUR,16:15:00,NA,NA
56866,Puducherry-Villupuram Passenger,Puducherry,19:35:00,NA,NA
6001,Chennai Central-Kollam SF Special,CHENNAI CENTRAL,15:15:00,NA,NA
55714,DEKARGAON - NEW JALPAIGURI Pass,DEKARGAON,00:00:00,NA,NA
57551,Purna Adilabad Passenger,PURNA JN,17:45:00,NA,NA
6535,Bijapur Express,YESVANTPUR JN,19:45:00,NA,NA
47200,Falaknuma Hyderabad MMTS,KACHEGUDA FALAKNUMA,14:15:00,NA,NA
52321,Forbesganj-Saharsa Passenger,FORBESGANJ,02:30:00,NA,NA
12855,Bilaspur-Nagpur InterCity,BILASPUR JN,16:15:00,NA,NA
56377,Allepey Kayankulam Passenger,ALLEPPEY,05:05:00,NA,NA
63251,Patna Gaya Passenger MEMU,PATNA JN,16:15:00,NA,NA
6596,Devanahalli-Yesvantpur Special,Devanhalli,13:15:00,NA,NA
9562,Okha - Bandra Terminus Weekly Special,OKHA,11:25:00,NA,NA
54037,Kurukshetra Jind Passenger,KURUKSHETRA JN,07:55:00,NA,NA
6595,Yesvantpur-Devanhalli Special,YESVANTPUR JN,10:40:00,NA,NA
40043,Chennai Beach TambaramEMU,CHENNAI BEACH,09:52:00,NA,NA
19012,Gujarat Express,AHMEDABAD JN,07:00:00,Ahmedabad Junction,Mumbai Central
12592,YESVANTPUR - GORAKHPUR SF Exp,YESVANTPUR JN,00:00:00,NA,NA
56833,Cuddalore Vriddhachalam Passenger,CUDDALORE PORT,20:50:00,NA,NA
63561,asansol jasidih mEMU,ASANSOL JN,07:30:00,NA,NA
53049,Howrah Mokameh Passenger,HOWRAH JN,22:50:00,NA,NA
59717,Phulera Rewari Passenger,PHULERA JN,17:00:00,NA,NA
52249,Sitapur Aishbagh Passenger,SITAPUR,05:25:00,NA,NA
12838,Puri Howrah Express,PURI,20:05:00,NA,NA
16853,Cholan Express (Day Express),CHENNAI EGMORE,08:20:00,NA,NA
57411,Tirupati Gudur Passenger,TIRUPATI MAIN,13:45:00,NA,NA
2413,Sadulpur-Shri Ganganagar Passenger Special,Sadulpur Junction,02:30:00,NA,NA
19305,Shipra Express,INDORE JN BG,23:30:00,Indore Junction Bg,Howrah Junction
14042,DEHRADUN - DELHI SARAI ROHILLA Mussoorie Exp,DEHRADUN,21:20:00,NA,NA
54818,Jodhpur Jaisalmer Passenger,BARMER,23:30:00,NA,NA
56002,Arakkonam Chennai Passenger,ARAKKONAM,21:00:00,NA,NA
51182,Bhusaval Devlali Passenger,BHUSAVAL JN,17:15:00,NA,NA
15713,InterCity Express,KATIHAR JN,06:10:00,NA,NA
51029,Bijapur Fast Passenger,MUMBAI CST,22:55:00,NA,NA
41101,Chennai Beach Velachery EMU,CHENNAI BEACH,17:45:00,NA,NA
55102,Barhaj Bazar Bhatni Passenger,Barhaj Bazar,10:20:00,NA,NA
12729,Pune-Nanded Express,PUNE JN,22:00:00,NA,NA
54701,Bhatinda Lalgarh Passenger,BHATINDA JN,10:50:00,NA,NA
16234,Tiruchchirapalli Mayiladuturai Express,TIRUCHIRAPPALLI,13:05:00,NA,NA
52544,Darjeeling Kurseong Toy Train,Darjeeling,10:15:00,NA,NA
22926,Paschim Express,Kalka,10:20:00,Kalka,Bandra Terminus
19657,Indore Jn - Udaipur Express,INDORE JN BG,08:05:00,NA,NA
54575,Lohian Khas Ludhiana Passenger,LUDHIANA JN,19:21:00,NA,NA
58720,RAJIM ABHANPUR PASS,Rajim,06:50:00,NA,NA
15767,New Jalpaiguri-Alipur Duar Intercity Express,NEW JALPAIGURI,16:50:00,NA,NA
58713,Telibandha Dhamtari Passenger,Telibandha,12:40:00,NA,NA
54553,Ambala Dhuri Passenger,AMBALA CANT JN,15:50:00,NA,NA
52991,Ujjain Khandwa Passenger,UJJAIN JN,13:35:00,NA,NA
57272,Rayagada Vijayawada Passenger,RAYAGADA,15:45:00,NA,NA
58204,Raipur Gevra Road Passenger,RAIPUR JN,18:10:00,NA,NA
